Direction.SOUTH_WEST,133,1,134,9,Sainte-Catherine-de-Fierbois,Fr�jus
Direction.SOUTH_WEST,131,1,132,12,Saint-Denis-de-l'H�tel,Nice
Direction.SOUTH_WEST,58,1,59,5,Anneyron,Fr�jus
Direction.SOUTH_WEST,90,1,91,6,Craonnelle,Besan�on
Direction.SOUTH_WEST,36,1,37,5,Gilly-sur-Loire,Lyon
Direction.SOUTH_WEST,133,1,134,9,Preures,Besan�on
Direction.SOUTH_WEST,44,0,45,4,Bagnols-sur-C�ze,Ramatuelle
Direction.SOUTH_WEST,127,1,128,7,La Lande-Saint-Sim�on,Saint-�tienne
Direction.SOUTH_WEST,44,0,45,4,Viom�nil,Biederthal
Direction.SOUTH_WEST,107,0,108,6,Mars-sous-Bourcq,Neuwiller
Direction.SOUTH_WEST,52,1,53,3,Saint-Baussant,Colmar
Direction.SOUTH_WEST,1,1,2,2,Tassin-la-Demi-Lune,Lyon
Direction.SOUTH_WEST,74,1,75,5,Lastic,Marseille
Direction.SOUTH_WEST,27,0,28,4,Aiguefonde,Cerb�re
Direction.SOUTH_WEST,62,0,63,5,Mayres,Ramatuelle
Direction.SOUTH_WEST,91,0,92,3,Macheren,Chalamp�
Direction.SOUTH_WEST,42,1,43,4,Chantesse,Nice
Direction.SOUTH_WEST,28,0,29,3,Juicq,Parcoul
Direction.SOUTH_WEST,0,0,1,1,S�b�court,S�b�court
Direction.SOUTH_WEST,48,0,49,4,Ambax,Coustouges
Direction.SOUTH_WEST,118,1,119,9,La Foye-Monjault,B�ziers
Direction.SOUTH_WEST,137,0,138,8,Le Favril,Neuwiller
Direction.SOUTH_WEST,12,0,13,1,Garin,Juzet-de-Luchon
Direction.SOUTH_WEST,2,0,3,1,Wingersheim,Wingersheim
Direction.SOUTH_WEST,148,0,149,7,Eppeville,Goumois
Direction.SOUTH_WEST,54,1,55,5,Queyri�res,Fr�jus
Direction.SOUTH_WEST,138,0,139,7,Bazoges-en-Pareds,Agde
Direction.SOUTH_WEST,27,0,28,2,Tr�grom,P�aule
Direction.SOUTH_WEST,20,1,21,2,Enchastrayes,Nice
Direction.SOUTH_WEST,148,1,149,9,Saint-Hilaire-le-Vouhis,Arles
Direction.SOUTH_WEST,20,0,21,1,Ballaison,Chamonix-Mont-Blanc
Direction.SOUTH_WEST,29,1,30,3,Bulles,Meaux
Direction.SOUTH_WEST,228,0,229,15,Landes-sur-Ajon,Menton
Direction.SOUTH_WEST,26,1,27,3,Chav�ria,Annecy
Direction.SOUTH_WEST,103,1,104,10,Mazi�res,Arles
Direction.SOUTH_WEST,45,1,46,4,S�rigny,Bourges
Direction.SOUTH_WEST,60,0,61,3,Charmes,Le Barboux
Direction.SOUTH_WEST,21,1,22,3,Castres,Narbonne
Direction.SOUTH_WEST,25,0,26,3,Gignac,Rayol-Canadel-sur-Mer
Direction.SOUTH_WEST,50,0,51,3,Castillon,Chass�
Direction.SOUTH_WEST,47,1,48,2,Les �tangs,Strasbourg
Direction.SOUTH_WEST,0,0,1,1,La Vacherie,La Vacherie
Direction.SOUTH_WEST,17,1,18,3,Cramoisy,Meaux
Direction.SOUTH_WEST,29,0,30,3,Montot,La Mouille
Direction.SOUTH_WEST,78,0,79,4,Cherveix-Cubas,Agde
Direction.SOUTH_WEST,6,0,7,2,Harfleur,Saint-Samson-de-la-Roque
Direction.SOUTH_WEST,20,0,21,2,Coudray-Rabut,Saint-Georges-du-Vi�vre
Direction.SOUTH_WEST,92,1,93,7,Vez,Besan�on
Direction.SOUTH_WEST,164,1,165,11,Saint-Mars-du-D�sert,Fr�jus
Direction.SOUTH_WEST,1,1,2,2,Villenoy,Meaux
Direction.SOUTH_WEST,138,0,139,9,Loches,Le Lavandou
Direction.SOUTH_WEST,90,1,91,6,Chambaron sur Morge,Fr�jus
Direction.SOUTH_WEST,94,1,95,7,Gourdon,Nice
Direction.SOUTH_WEST,65,1,66,5,Bourran,Narbonne
Direction.SOUTH_WEST,55,0,56,3,Xirocourt,Neuwiller
Direction.SOUTH_WEST,52,0,53,4,Caylus,Agde
Direction.SOUTH_WEST,21,1,22,3,Laroque,Arles
Direction.SOUTH_WEST,14,0,15,2,Aigleville,Rouvres
Direction.SOUTH_WEST,65,1,66,5,Bossugan,Toulouse
Direction.SOUTH_WEST,34,1,35,2,Charmentray,Troyes
Direction.SOUTH_WEST,45,1,46,4,Neuviller-l�s-Badonviller,Colmar
Direction.SOUTH_WEST,151,0,152,12,Villebout,Roquebrune-Cap-Martin
Direction.SOUTH_WEST,146,1,147,12,Faverolles-sur-Cher,Fr�jus
