Direction.EST,85,0,86,8,Essertenne,Angoulins
Direction.EST,19,1,20,1,Montandon,Besan�on
Direction.EST,19,0,20,2,Saint-Romans-l�s-Melle,Angoulins
Direction.EST,117,0,118,9,Barsac,L�ge-Cap-Ferret
Direction.EST,55,0,56,3,La Bonneville-sur-Iton,Hauteville-sur-Mer
Direction.EST,77,0,78,6,Vieussan,Vieux-Boucau-les-Bains
Direction.EST,85,1,86,8,R�ding,�vry
Direction.EST,83,1,84,6,Porcelette,Chelles
Direction.EST,8,0,9,1,Can�jan,L�ge-Cap-Ferret
Direction.EST,27,0,28,1,Le Plessis-Lastelle,Le Rozel
Direction.EST,25,0,26,1,Cardesse,Hendaye
Direction.EST,129,0,130,11,Morette,L�ge-Cap-Ferret
Direction.EST,140,0,141,10,Saint-Jean-de-Tholome,Les Mathes
Direction.EST,44,0,45,4,La Bastide-du-Salat,Urepel
Direction.EST,14,0,15,3,Vayres-sur-Essonne,Jouy
Direction.EST,99,0,100,11,Rioms,Arcachon
Direction.EST,83,0,84,7,Saint-Privat,Vieux-Boucau-les-Bains
Direction.EST,17,1,18,1,Valoreille,Besan�on
Direction.EST,133,0,134,12,Bellecombe-en-Bauges,�le-d'Aix
Direction.EST,16,1,17,2,Bessines,La Rochelle
Direction.EST,101,1,102,4,Haybes,Le Havre
Direction.EST,93,1,94,4,Pecquencourt,Le Havre
Direction.EST,53,1,54,6,Pigny,Cholet
Direction.EST,96,0,97,8,Romont,Conie-Molitard
Direction.EST,44,0,45,2,Urval,L�ge-Cap-Ferret
Direction.EST,12,1,13,2,Oudezeele,Calais
Direction.EST,21,0,22,2,Vernouillet,Guainville
Direction.EST,16,1,17,2,Moustoir-Ac,Quimper
Direction.EST,27,0,28,2,Organ,Ance F�as
Direction.EST,35,0,36,3,Angles-sur-l'Anglin,Angoulins
Direction.EST,93,0,94,7,Flaux,Vieux-Boucau-les-Bains
Direction.EST,40,1,41,1,Le Thil-Riberpr�,Le Havre
Direction.EST,147,0,148,14,Feldkirch,Piriac-sur-Mer
Direction.EST,22,1,23,3,Le Bardon,Le Mans
Direction.EST,43,0,44,3,Drucourt,Hauteville-sur-Mer
Direction.EST,58,1,59,3,Fontaine-l��talon,Le Havre
Direction.EST,2,1,3,1,La Farl�de,Toulon
Direction.EST,7,1,8,1,Macquigny,Saint-Quentin
Direction.EST,66,0,67,5,Berlats,Vieux-Boucau-les-Bains
Direction.EST,99,0,100,7,Laveyrune,L�ge-Cap-Ferret
Direction.EST,33,0,34,1,Sailly-Labourse,Berck
Direction.EST,0,0,1,1,Charmoilles,Charmoilles
Direction.EST,16,0,17,1,Pl�guien,Tr�beurden
Direction.EST,5,0,6,2,Ormoy-la-Rivi�re,Intr�ville
Direction.EST,85,0,86,6,Tailhac,L�ge-Cap-Ferret
Direction.EST,44,0,45,3,Montreuil-le-Gast,Plogoff
Direction.EST,90,0,91,9,Moll�g�s,Arcachon
Direction.EST,87,0,88,6,Parentignat,Les Mathes
Direction.EST,25,0,26,2,Bailly,Guainville
Direction.EST,51,1,52,4,Chemin,Bourges
Direction.EST,37,0,38,3,Saint-F�lix,La Trinit�-de-Thouberville
Direction.EST,71,0,72,6,Assigny,Piriac-sur-Mer
Direction.EST,26,0,27,2,Loudenvielle,Urepel
Direction.EST,23,0,24,1,Blessy,Camiers
Direction.EST,8,1,9,3,Saint-Romain-de-Jalionas,Lyon
Direction.EST,133,0,134,11,Villar-Saint-Pancrace,L�ge-Cap-Ferret
Direction.EST,12,0,13,2,Saint-Jean-de-Marsacq,Hendaye
Direction.EST,16,0,17,1,Audouville-la-Hubert,Le Rozel
Direction.EST,22,1,23,4,Les Auxons,Dijon
Direction.EST,12,1,13,2,Gray,Dijon
Direction.EST,37,0,38,3,Ciss�,Notre-Dame-de-Monts
Direction.EST,12,1,13,1,Thi�treville,Le Havre
Direction.EST,25,0,26,3,La Ch�vrerie,�le-d'Aix
Direction.EST,38,1,39,3,Wentzwiller,Besan�on
Direction.EST,30,0,31,2,Bouzon-Gellenave,Vieux-Boucau-les-Bains
Direction.EST,64,0,65,3,Harquency,Hauteville-sur-Mer
Direction.EST,4,1,5,1,Courdemanche,Le Mans
Direction.EST,62,0,63,3,Clef Vall�e d'Eure,Hauteville-sur-Mer
Direction.EST,60,0,61,4,Livernon,L�ge-Cap-Ferret
Direction.EST,13,0,14,1,Saint-Pierre-de-l'Isle,�le-d'Aix
Direction.EST,85,0,86,8,Danc�,�le-d'Aix
Direction.EST,50,0,51,4,Villematier,Vieux-Boucau-les-Bains
Direction.EST,73,1,74,3,Bray-Saint-Christophe,Le Havre
Direction.EST,27,0,28,2,Pommeret,Saint-Nic
Direction.EST,2,0,3,2,M�r�ville,Intr�ville
Direction.EST,105,0,106,9,Saint-Jean-de-B�uf,Piriac-sur-Mer
Direction.EST,0,0,1,1,Senonville,Senonville
Direction.EST,33,0,34,2,L'Oudon,Hauteville-sur-Mer
Direction.EST,64,0,65,5,Trans,Plogoff
Direction.EST,0,0,1,1,Castelnau Montratier-Sainte Alauzie,Castelnau Montratier-Sainte Alauzie
Direction.EST,40,0,41,3,Issigeac,L�ge-Cap-Ferret
Direction.EST,21,0,22,1,Saint-Romain-sur-Gironde,Les Mathes
Direction.EST,65,0,66,5,Villesiscle,Urepel
Direction.EST,102,0,103,7,Saint-Just-Saint-Rambert,Les Mathes
Direction.EST,37,1,38,3,Saint-Jean-de-Belleville,Saint-�tienne
Direction.EST,118,0,119,11,Dampierre-sur-Salon,Piriac-sur-Mer
Direction.EST,50,0,51,5,Veuves,Piriac-sur-Mer
Direction.EST,20,0,21,1,Le Fieu,L�ge-Cap-Ferret
Direction.EST,122,0,123,10,Magnieu,�le-d'Aix
Direction.EST,28,0,29,2,Cintheaux,Hauteville-sur-Mer
Direction.EST,122,0,123,12,Venisey,Piriac-sur-Mer
Direction.EST,56,0,57,4,Parcy-et-Tigny,La Trinit�-de-Thouberville
Direction.EST,7,1,8,2,Puget-Ville,Marseille
Direction.EST,66,0,67,4,Saint-Perdoux,L�ge-Cap-Ferret
Direction.EST,31,0,32,1,Carency,Berck
Direction.EST,37,0,38,2,Mandeville-en-Bessin,Le Rozel
Direction.EST,38,0,39,4,Saint-Georges-les-Landes,Angoulins
Direction.EST,22,0,23,1,Saint-S�bastien-de-Raids,Le Rozel
Direction.EST,31,0,32,2,Lados,Vieux-Boucau-les-Bains
Direction.EST,48,0,49,3,Fontaine-l'Abb�,Hauteville-sur-Mer
Direction.EST,81,1,82,7,Pontpierre,Noisy-le-Grand
Direction.EST,17,0,18,1,P�zy,Charonville
Direction.EST,21,0,22,3,Bougligny,Conie-Molitard
Direction.EST,133,0,134,9,Pr�vessin-Mo�ns,Les Mathes
Direction.EST,13,1,14,3,Bouvesse-Quirieu,Lyon
Direction.EST,62,0,63,5,Gincla,Urepel
Direction.EST,99,0,100,7,Champdieu,Les Mathes
